http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20150705/ST/11,757,Class 3,FAST,ALL WEATHER TRACK,1200,68.34,3 208.00,3 57.00,"1,3 2,693.00","1,3 691.50","3,1,5 28,917.00","1,3,5 2,347.00","1,3,5,7 5,289.00","3,1,5,7 174,734.00",,,,,,,,,,,,,"6,8,12/1,3,5 406,618.00",,,"7,9/1,12/3,14/5,8/6,8/1,3 156,021.00",2 [G Mosse],,,
,,,,,,"[68.34, 68.55, 68.96, 69.17, 69.78, 72.21, 68.38, 68.92, 69.0, 69.53, 70.05, 72.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20150204/HV/1,365,Class 5,GOOD,"TURF - ""A"" COURSE",1650,101.43,10 150.00,10 43.00,"1,10 1,220.00","1,10 377.00","10,1,7 23,739.00","1,7,10 5,073.00","1,7,10,12 14,333.00","10,1,7,12 424,967.00",,,,,,,,,,,,,,,,,,,,
,,,,,,"[101.43, 101.84, 102.31, 102.4, 102.7, 104.1, 101.79, 101.99, 102.33, 102.58, 102.76, 107.39]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20150204/HV/2,366,Class 5,GOOD,"TURF - ""A"" COURSE",1000,57.78,10 72.50,10 23.50,"7,10 198.50","7,10 64.50","10,7,8 2,373.00","7,8,10 349.00","7,8,10,12 1,192.00","10,7,8,12 23,268.00",,,,,,,,,"10/10 1,076.50",,,,,,,,,,,
,,,,,,"[57.78, 57.92, 58.13, 58.26, 58.52, 58.87, 57.82, 57.97, 58.18, 58.27, 58.77, 59.01]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20150204/HV/3,367,Class 4,GOOD,"TURF - ""A"" COURSE",1200,70.87,5 97.00,5 25.00,"5,7 131.50","5,7 60.00","5,7,12 3,150.00","5,7,12 463.00","5,7,11,12 2,160.00","5,7,12,11 52,461.00",,,,,,,,10/5 892.00,,,,,,,,,,,,
,,,,,,"[70.87, 70.93, 70.99, 71.17, 71.32, 71.49, 70.93, 70.96, 71.14, 71.29, 71.45, 71.97]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20150204/HV/4,368,Class 4,GOOD,"TURF - ""A"" COURSE",1800,111.06,2 135.50,2 40.50,"2,4 241.50","2,4 127.00","2,4,5 4,872.00","2,4,5 892.00","2,4,5,11 10,285.00","2,4,5,11 207,025.00",,,,,,,5/2 711.00,,,,"5,7,12/2,4,5 69,212.00",,,,,,,,,
,,,,,,"[111.06, 111.36, 111.4, 111.43, 111.91, 112.11, 111.07, 111.37, 111.43, 111.48, 112.07, 113.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20150204/HV/6,370,Class 4,GOOD,"TURF - ""A"" COURSE",1650,101.7,7 52.50,7 19.50,"1,7 84.50","1,7 43.50","7,1,2 1,794.00","1,2,7 317.00","1,2,6,7 747.00","7,1,2,6 14,841.00",,,,,"6/7 1,515.50",,,,,,,,,"2,4,5/4,6,8/Any combination 26,583.00","2,4,5/4,6,8/1,2,7 1,626,863.00",,,,,
,,,,,,"[101.7, 101.79, 101.84, 102.06, 102.36, 102.62, 101.75, 101.8, 102.01, 102.24, 102.56, 102.66]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20150204/HV/7,371,Class 3,GOOD,"TURF - ""A"" COURSE",1200,70.55,7 76.50,7 26.00,"6,7 161.50","6,7 52.00","7,6,12 1,899.00","6,7,12 299.00","2,6,7,12 222.00","7,6,12,2 7,282.00",,,,7/7 362.00,,,,,,,,"1,2,7/6,7,12 14,906.00",,,,,,,,
,,,,,,"[70.55, 70.85, 71.18, 71.29, 71.68, 73.69, 70.64, 70.95, 71.25, 71.51, 71.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20150308/ST/1,440,Class 5,GOOD,ALL WEATHER TRACK,1650,99.67,2 52.00,2 17.00,"2,11 926.50","2,11 287.50","2,11,1 13,598.00","1,2,11 2,100.00","1,2,11,14 26,141.00","2,11,1,14 552,296.00",,,,,,,,,,,,,,,,,,,,
,,,,,,"[99.67, 100.13, 100.19, 100.61, 100.89, 101.0, 104.2, 99.87, 100.13, 100.3, 100.71, 100.95, 104.0, 104.64]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20150308/ST/2,441,Class 4,GOOD TO FIRM,"TURF - ""C+3"" COURSE",1000,57.28,9 117.50,9 34.00,"9,11 397.00","9,11 124.00","9,11,14 58,990.00","9,11,14 17,024.00","9,10,11,14 37,252.00","9,11,14,10 1,033,326.00",,,,,,,,,2/9 708.00,,,,,,,,,,,
,,,,,,"[57.28, 57.53, 57.62, 57.88, 57.94, 58.03, 58.32, 57.38, 57.6, 57.77, 57.91, 58.0, 58.09]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20150308/ST/3,442,Class 4,GOOD,ALL WEATHER TRACK,1650,99.25,2 53.50,2 17.50,"2,5 410.50","2,5 134.50","2,5,6 5,860.00","2,5,6 1,199.00","2,5,6,10 30,228.00","2,5,6,10 549,137.00",,,,,,,,9/2 471.50,,,,,,,,,,,,
,,,,,,"[99.25, 99.55, 99.67, 99.97, 100.27, 100.64, 101.19, 99.42, 99.55, 99.84, 100.04, 100.62, 100.75, 102.08]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20150308/ST/4,443,Class 4,GOOD TO FIRM,"TURF - ""C+3"" COURSE",1400,82.51,9 32.00,9 15.00,"1,9 107.50","1,9 42.50","9,1,6 2,803.00","1,6,9 685.00","1,3,6,9 797.00","9,1,6,3 17,411.00",,,,,,,2/9 267.00,,,,"2,5,6/1,6,9 70,408.00",,,,,,,,,
,,,,,,"[82.51, 82.66, 83.0, 83.52, 83.55, 84.03, 85.23, 82.55, 82.9, 83.07, 83.54, 83.81, 84.04, 86.73]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20150308/ST/5,444,Class 4,GOOD TO FIRM,"TURF - ""C+3"" COURSE",1800,109.6,3 37.00,3 17.50,"1,3 116.50","1,3 45.00","3,1,14 922.00","1,3,14 257.00","1,3,8,14 405.00","3,1,14,8 5,573.00",,,,,,,,,,,,,,,,,,,,
,,,,,,"[109.6, 110.01, 110.19, 110.53, 110.69, 110.88, 110.95, 109.95, 110.1, 110.41, 110.56, 110.73, 110.93, 111.47]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20150308/ST/6,445,Class 2,GOOD TO FIRM,"TURF - ""C+3"" COURSE",1600,95.39,3 28.00,3 12.00,"1,3 260.50","1,3 80.00","3,1,4 3,992.00","1,3,4 883.00","1,2,3,4 366.00","3,1,4,2 11,632.00",,,,,3/3 151.00,,,,,,,,,"1,6,9/1,3,14/Any combination 2,791.00","1,6,9/1,3,14/1,3,4 1,830,447.00",,,,,
,,,,,,"[95.39, 95.55, 95.7, 95.82, 95.99, 96.17, 96.38, 95.53, 95.58, 95.74, 95.9, 96.09, 96.2, 96.72]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20140914/ST/1,1,Class 5,GOOD TO FIRM,"TURF - ""A"" COURSE",1400,82.33,1 38.50,1 16.00,"1,2 150.00","1,2 61.50","1,2,10 1,098.00","1,2,10 266.00","1,2,3,10 345.00",,,,,,,,,,,,,,,,,,,,,
,,,,,,"[82.33, 82.66, 83.02, 83.22, 83.33, 83.56, 84.1, 82.65, 82.66, 83.2, 83.25, 83.41, 83.96]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20140914/ST/2,2,Class 5,GOOD TO FIRM,"TURF - ""A"" COURSE",1200,69.97,7 71.00,7 18.50,"7,11 278.00","7,11 84.50","7,11,10 22,186.00","7,10,11 5,650.00","7,10,11,12 3,473.00",,,,,,,,,,"1,12/7 300.00",,,,,,,,,,,
,,,,,,"[69.97, 70.24, 70.39, 70.64, 70.96, 71.35, 71.43, 70.17, 70.31, 70.39, 70.74, 71.11, 71.42, 71.96]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20140914/ST/3,3,Class 1,GOOD TO FIRM,"TURF - ""A"" COURSE",1200,68.37,5 79.50,5 22.00,"5,8 238.50","5,8 74.00","5,8,7 3,313.00","5,7,8 443.00","5,6,7,8 2,645.00",,,,,,,,,7/5 575.50,,,,,,,,,,,,
,,,,,,"[68.37, 68.55, 69.05, 69.28, 69.33, 69.63, 68.44, 68.99, 69.09, 69.28, 69.35]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20140914/ST/4,4,Class 4,GOOD TO FIRM,"TURF - ""A"" COURSE",1200,69.26,5 76.00,5 28.50,"3,5 107.50","3,5 54.00","5,3,11 13,194.00","3,5,11 3,196.00","3,5,8,11 16,296.00",,,,,,,,5/5 462.00,,,,"5,7,8/3,5,11 173,791.00",,,,,,,,,
,,,,,,"[69.26, 69.8, 70.01, 70.21, 70.23, 70.37, 71.85, 69.74, 69.96, 70.09, 70.23, 70.32, 70.64, 72.44]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20140914/ST/5,5,Class 4,GOOD TO FIRM,"TURF - ""A"" COURSE",1000,56.36,8 155.00,8 46.50,"3,8 303.50","3,8 109.50","8,3,5 18,930.00","3,5,8 3,714.00","2,3,5,8 4,545.00","8,3,5,2 133,135.00",,,,,,,,,,,,,,,,,,,,
,,,,,,"[56.36, 56.4, 56.44, 56.86, 57.2, 57.56, 57.74, 56.38, 56.4, 56.75, 56.9, 57.43, 57.69, 58.31]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20140914/ST/6,6,Class 3,GOOD TO FIRM,"TURF - ""A"" COURSE",1400,82.16,2 87.50,2 28.00,"2,11 283.00","2,11 115.50","2,11,10 4,836.00","2,10,11 510.00","2,3,10,11 621.00",,,,,,"8/2 1,717.50",,,,,,,,,"3,5,11/3,5,8/Any combination 158,182.00",,,,,,
,,,,,,"[82.16, 82.36, 82.5, 82.57, 82.63, 82.78, 84.97, 82.34, 82.49, 82.54, 82.62, 82.66, 82.98]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20140914/ST/7,7,Class 4,GOOD TO FIRM,"TURF - ""A"" COURSE",1400,82.94,4 30.00,4 14.50,"4,5 184.50","4,5 60.50","4,5,10 918.00","4,5,10 271.00","4,5,10,11 122.00",,,,,2/4 228.00,,,,,,,,"2,10,11/4,5,10 24,100.00",,,,,,,,
,,,,,,"[82.94, 83.23, 83.5, 83.58, 83.79, 84.15, 84.73, 83.2, 83.3, 83.52, 83.64, 84.13, 84.2, 84.96]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20150308/ST/7,446,Class 3,GOOD,ALL WEATHER TRACK,1200,68.14,3 22.00,3 10.10,"3,8 56.50","3,8 30.00","3,8,12 2,119.00","3,8,12 558.00","3,7,8,12 711.00","3,8,12,7 12,058.00",,,,3/3 93.50,,,,,,,,"1,3,4/3,8,12 78,301.00",,,,,,,,
,,,,,,"[68.14, 68.65, 68.92, 69.3, 69.47, 69.74, 68.25, 68.83, 69.26, 69.46, 69.57, 71.28]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20140914/ST/10,10,Class 2,GOOD TO FIRM,"TURF - ""A"" COURSE",1400,81.54,11 394.00,11 91.00,"11,13 685.50","11,13 212.00","11,13,4 14,780.00","4,11,13 2,219.00","2,4,11,13 3,332.00","11,13,4,2 93,148.00","5/11 1,025.00",,,,,,,,,,,,"5,11,13/4,11,13 111,118.00",,,"3,8/2,11/4,5/7,13/5,11/11,13 3,886.00",1 [J Moreira],,,
,,,,,,"[81.54, 81.92, 81.98, 82.1, 82.25, 82.34, 82.98, 81.89, 81.95, 82.1, 82.18, 82.32, 82.72, 83.26]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20150308/ST/8,447,Class 3,GOOD TO FIRM,"TURF - ""C+3"" COURSE",1000,56.49,1 130.00,1 32.50,"1,9 724.00","1,9 193.00","1,9,8 4,042.00","1,8,9 459.00","1,8,9,11 3,842.00","1,9,8,11 94,824.00",,,,,,,,,,,,,,,,,,,,
,,,,,,"[56.49, 56.69, 56.87, 57.17, 57.32, 58.58, 59.14, 56.52, 56.77, 56.99, 57.28, 57.65, 58.73, 59.36]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20150308/ST/10,449,Class 3,GOOD TO FIRM,"TURF - ""C+3"" COURSE",1400,82.14,13 263.50,13 36.50,"7,13 323.50","7,13 80.50","13,7,6 47,141.00","6,7,13 5,707.00","1,6,7,13 4,338.00","13,7,6,1 139,546.00",9/13 606.50,,,,,,,,,,,,"7,9,11/6,7,13 307,892.00",,,"1,3/1,3/3,8/1,9/9,11/7,13 1,794.00",1 [J Moreira],,,
,,,,,,"[82.14, 82.3, 82.96, 82.99, 83.11, 83.35, 83.68, 82.17, 82.62, 82.96, 83.01, 83.28, 83.62, 84.97]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20151004/ST/6,80,Class 4,WET SLOW,ALL WEATHER TRACK,1650,101.38,1 53.50,1 18.00,"1,10 225.50","1,10 96.50","1,10,11 3,101.00","1,10,11 513.00","1,8,10,11 1,322.00","1,10,11,8 32,304.00",,,,,"7/1 1,526.00",,,,,,,,,"7,12,13/3,7,11/Any combination 187,186.00",,,,,,
,,,,,,"[101.38, 101.65, 102.05, 102.35, 102.47, 102.65, 103.13, 101.5, 101.91, 102.27, 102.36, 102.48, 102.67, 103.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20140914/ST/8,8,Class 3,GOOD TO FIRM,"TURF - ""A"" COURSE",1200,68.9,13 25.00,13 14.00,"7,13 122.00","7,13 46.50","13,7,2 607.00","2,7,13 128.00","2,6,7,13 113.00",,,,,,,,,,,,,,,,,,,,,
,,,,,,"[68.9, 69.37, 69.48, 69.89, 69.99, 70.2, 69.01, 69.41, 69.7, 69.98, 70.09, 70.25]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20140914/ST/9,9,Class 2,GOOD TO FIRM,"TURF - ""A"" COURSE",1000,55.79,5 28.00,5 14.00,"5,11 155.50","url,raceindex,raceclass,going,courseconfig,racedistance,finishtime,win_combo_div,place_combo_div,qn_combo_div,qnp_combo_div,tce_combo_div,trio_combo_div,f4_combo_div,qtt_combo_div,dbl9_combo_div,dbl8_combo_div,dbl7_combo_div,dbl6_combo_div,dbl5_combo_div,dbl4_combo_div,dbl3_combo_div,dbl2_combo_div,dbl1_combo_div,dbl10_combo_div,dbltrio1_combo_div,dbltrio2_combo_div,dbltrio3_combo_div,tripletriocons_combo_div,tripletrio_combo_div,sixup_combo_div,jockeychallenge_combo_div,a1_div,a2_div,a3_div
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160120/HV/1,338,Class 4,GOOD,"TURF - ""C"" COURSE",1200,70.37,5 17.50,5 11.00,"5,12 84.50","5,12 42.00","5,12,6 4,545.00","5,6,12 1,500.00","2,5,6,12 3,591.00","5,12,6,2 41,782.00",,,,,,,,,,,,,,,,,,15.00,NOT WIN,NOT WIN
,,,,,,"[70.37, 70.67, 70.93, 71.35, 71.7, 72.19, 70.5, 70.85, 71.17, 71.36, 71.84, 72.35]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160120/HV/2,339,Class 4,GOOD,"TURF - ""C"" COURSE",1650,101.66,7 39.00,7 15.00,"5,7 96.00","5,7 36.50","7,5,10 884.00","5,7,10 178.00","4,5,7,10 355.00","7,5,10,4 5,192.00",,,,,,,,,5/7 59.50,,,,,,,,,23.50,NOT WIN,NOT WIN
,,,,,,"[101.66, 101.74, 102.33, 102.59, 102.72, 103.53, 101.7, 102.01, 102.44, 102.67, 102.99, 103.96]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160120/HV/3,340,Class 4,GOOD,"TURF - ""C"" COURSE",2200,138.14,6 28.50,6 14.50,"4,6 79.50","4,6 33.00","6,4,12 934.00","4,6,12 216.00","4,6,11,12 1,435.00","6,4,12,11 16,189.00",,,,,,,,7/6 167.00,,,,,,,,,,19.50,NOT WIN,NOT WIN
,,,,,,"[138.14, 138.81, 138.95, 139.2, 139.38, 142.14, 138.78, 138.84, 139.1, 139.31, 139.98, 143.38]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160120/HV/5,342,Class 3,GOOD TO YIELDING,"TURF - ""C"" COURSE",1000,58.04,3 50.50,3 17.50,"1,3 138.50","1,3 47.50","3,1,10 906.00","1,3,10 190.00","1,2,3,10 236.00","3,1,10,2 4,405.00",,,,,,,,,,,,,,,,,,NOT WIN,15.00,NOT WIN
,,,,,,"[58.04, 58.26, 58.51, 58.69, 59.33, 60.0, 58.25, 58.46, 58.64, 59.1, 59.37, 60.35]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160120/HV/6,343,Class 3,GOOD TO YIELDING,"TURF - ""C"" COURSE",1650,101.41,7 175.00,7 49.50,"7,9 3,067.00","7,9 895.00","7,9,12 94,260.00","7,9,12 17,827.00","5,7,9,12 21,041.00","7,9,12,5 539,259.00",,,,,3/7 723.00,,,,,,,,,"2,3>1,6/1,3,10/Any combination 905.00",,,,NOT WIN,NOT WIN,20.00
,,,,,,"[101.41, 101.67, 101.78, 102.01, 102.19, 102.52, 101.53, 101.77, 101.82, 102.06, 102.41, 103.34]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160120/HV/7,344,Class 2,GOOD TO YIELDING,"TURF - ""C"" COURSE",1200,70.6,12 85.00,12 25.00,"10,12 237.50","10,12 83.00","12,10,8 4,043.00","8,10,12 775.00","8,10,11,12 2,227.00","12,10,8,11 40,048.00",,,,"7/12 1,332.00",,,,,,,,"7,9,12/8,10,12 1,945,406.00",,,,,,NOT WIN,31.00,NOT WIN
,,,,,,"[70.6, 70.75, 71.02, 71.09, 71.46, 72.08, 70.64, 70.81, 71.05, 71.21, 71.93, 72.63]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160120/HV/8,345,Class 2,GOOD TO YIELDING,"TURF - ""C"" COURSE",1650,99.86,6 37.50,6 16.50,"3,6 97.50","3,6 44.50","6,3,7 12,066.00","3,6,7 2,879.00","3,6,7,9 7,009.00","6,3,7,9 111,052.00",,,,,,,,,,,,,,,,"4,6/1,3,6/1,3/7,9/10,12/3,6 10,833.00",1 [J Moreira],NOT WIN,20.00,NOT WIN
,,,,,,"[99.86, 100.21, 100.35, 100.68, 100.76, 101.37, 100.16, 100.33, 100.53, 100.75, 100.95, 101.99]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/2,329,Class 5,WET SLOW,ALL WEATHER TRACK,1200,70.41,1 133.00,1 37.50,"1,7 297.00","1,7 104.00","1,7,2 5,885.00","1,2,7 1,011.00","1,2,3,7 615.00","1,7,2,3 20,530.00",,,,,,,,,"4/1 2,529.00",,,,,,,,,NOT WIN,NOT WIN,28.00
,,,,,,"[70.41, 70.59, 70.81, 71.05, 71.58, 71.8, 70.43, 70.62, 71.03, 71.2, 71.75, 72.43]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/3,330,Class 4,GOOD TO YIELDING,"TURF - ""C+3"" COURSE",1200,70.39,10 26.00,10 12.50,"4,10 34.00","4,10 18.00","10,4,12 448.00","4,10,12 96.00","4,8,10,12 268.00","10,4,12,8 3,381.00",,,,,,,,1/10 459.00,,,,,,,,,,13.50,NOT WIN,NOT WIN
,,,,,,"[70.39, 70.72, 70.8, 71.04, 71.23, 71.82, 70.61, 70.73, 70.98, 71.22, 71.28, 72.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/4,331,Class 4,GOOD TO YIELDING,"TURF - ""C+3"" COURSE",1600,96.39,10 27.50,10 13.50,"1,10 81.00","1,10 34.50","10,1,2 1,831.00","1,2,10 479.00","1,2,10,12 2,956.00","10,1,2,12 29,248.00",,,,,,,"10/5,10 74.50",,,,"4,10,12/1,2>5,10 7,718.00",,,,,,,16.00,NOT WIN,NOT WIN
,,,,,,"[96.39, 97.01, 97.13, 97.18, 97.67, 97.98, 98.46, 96.67, 97.05, 97.14, 97.48, 97.81, 98.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/5,332,Class 3,GOOD,"TURF - ""C+3"" COURSE",1800,108.06,10 42.50,10 17.50,"2,10 1,368.50","2,10 391.50","10,2,6 12,009.00","2,6,10 1,583.00","2,6,10,14 6,684.00","10,2,6,14 197,789.00",,,,,,,,,,,,,,,,,,21.50,NOT WIN,NOT WIN
,,,,,,"[108.06, 108.34, 108.56, 108.99, 109.18, 109.34, 109.93, 108.16, 108.5, 108.75, 109.01, 109.31, 109.38, 110.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/8,335,Class 3,GOOD,"TURF - ""C+3"" COURSE",1200,69.43,10 18.00,10 11.00,"9,10 372.50","9,10 94.50","10,9,12 2,937.00","9,10,12 1,015.00","2,9,10,12 751.00","10,9,12,2 13,325.00",,,,,,,,,,,,,,,,,,12.50,NOT WIN,NOT WIN
,,,,,,"[69.43, 69.71, 69.89, 70.03, 70.29, 70.66, 69.64, 69.77, 69.99, 70.12, 70.34, 71.55]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/9,336,Class 1,WET SLOW,ALL WEATHER TRACK,1200,68.07,5 97.50,5 29.00,"5,12 162.50","5,12 72.00","5,12,4 1,941.00","4,5,12 214.00","4,5,9,12 474.00","5,12,4,9 11,997.00",,10/5 339.00,,,,,,,,,,,,,,,,NOT WIN,NOT WIN,29.50
,,,,,,"[68.07, 68.54, 68.78, 68.87, 68.91, 70.01, 68.41, 68.55, 68.83, 68.9, 69.07, 70.53]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/10,337,Class 3,GOOD,"TURF - ""C+3"" COURSE",1400,82.18,2 59.00,2 17.00,"2,3 90.50","2,3 29.00","2,3,8 506.00","2,3,8 63.00","2,3,8,13 294.00","2,3,8,13 6,557.00",5/2 607.50,,,,,,,,,,,,"4,5,12/2,3,8,9,12 1,826.00",,,"2,10/4,8/1,5/9,10/5,12/2,3 5,268.00",1 [J Moreira],NOT WIN,47.00,NOT WIN
,,,,,,"[82.18, 82.43, 82.52, 83.18, 83.26, 83.58, 82.37, 82.47, 83.17, 83.19, 83.32, 84.37]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160106/HV/3,304,Class 3,GOOD,"TURF - ""A"" COURSE",1650,100.68,6 78.00,6 26.50,"1,6 1,493.00","1,6 369.50","6,1,4 14,469.00","1,4,6 2,799.00","1,4,6,7 2,216.00","6,1,4,7 57,262.00",,,,,,,,"2/6 1,524.50",,,,,,,,,,NOT WIN,28.00,NOT WIN
,,,,,,"[100.68, 100.82, 100.96, 101.15, 101.4, 102.15, 100.8, 100.82, 101.06, 101.31, 101.54, 103.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160106/HV/4,305,Class 4,GOOD,"TURF - ""A"" COURSE",1650,101.33,7 261.00,7 77.50,"7,8 1,862.50","7,8 478.00","7,8,11 31,203.00","7,8,11 4,741.00","4,7,8,11 13,172.00","7,8,11,4 431,032.00",,,,,,,"6/7 1,513.50",,,,"1,4,6/7,8,11 1,892,736.00",,,,,,,NOT WIN,NOT WIN,21.00
,,,,,,"[101.33, 101.4, 101.79, 101.95, 102.24, 102.8, 101.34, 101.68, 101.81, 102.01, 102.66, 102.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160106/HV/7,308,Hong Kong Group Three,GOOD,"TURF - ""A"" COURSE",1800,108.52,8 195.00,8 48.50,"6,8 517.00","6,8 155.50","8,6,11 15,543.00","6,8,11 1,690.00","6,7,8,11 2,842.00","8,6,11,7 97,345.00",,,,9/8 705.50,,,,,,,,"4,7,9/6,8,11 73,068.00",,,,,,NOT WIN,NOT WIN,29.50
,,,,,,"[108.52, 108.62, 109.07, 109.49, 109.52, 110.08, 108.62, 108.63, 109.43, 109.51, 109.62, 110.12]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/6,333,Class 4,GOOD,"TURF - ""C+3"" COURSE",1400,82.26,8 39.00,8 16.00,"4,8 71.50","4,8 29.50","8,4,1 3,061.00","1,4,8 651.00","1,4,8,12 2,362.00","8,4,1,12 32,896.00",,,,,10/8 170.00,,,,,,,,,"1,2>5,10/2,6,10/Any combination 11,942.00","1,2>5,10/2,6,10/1,4,8 3,826,375.00",,,16.50,NOT WIN,NOT WIN
,,,,,,"[82.26, 82.82, 82.89, 82.94, 83.01, 83.09, 83.69, 82.58, 82.86, 82.93, 82.94, 83.03, 83.11, 84.39]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160106/HV/1,302,Class 5,GOOD,"TURF - ""A"" COURSE",1200,70.59,7 51.00,7 20.50,"5,7 390.00","5,7 129.00","7,5,8 3,845.00","5,7,8 620.00","4,5,7,8 7,581.00","7,5,8,4 140,680.00",,,,,,,,,,,,,,,,,,29.00,NOT WIN,NOT WIN
,,,,,,"[70.59, 70.91, 71.08, 71.13, 71.27, 71.88, 70.77, 71.05, 71.1, 71.26, 71.55, 73.61]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
